171,Orange_Guard_Pants
172,Orange_Guard_Gloves
173,Orange_Guard_Boots
174,Black_Knight
175,Legend_Black_Knight
176,Shiner's_Body
177,Korean_Clothes_Body
181,Berserker_Face
182,Berserker_Helmet
183,Berserker_Armor
184,Berserker_Leggings
185,Berserker_Gauntlet
186,Berserker_Boots
200,Dragon
201,Emerald_Dragon
202,Gremlin
203,Crill
204,Crill_Chief
205,Whale
206,Eagle
207,Orc_Knight
208,Orc_Knight
209,Orc_Archer
210,B_Orc_Knight
211,B_Orc_Archer
212,Axe_Troll
213,Hammar_Troll
214,B_Axe_Troll
215,B_Hammar_Troll
216,Wild_Boar
217,Angel
218,Hydra
219,Tower_of_Tore
220,Moonhealth
221,Boa
222,Gremlin_King
223,Pigeon
224,Gold_Dragon
225,War_Boar
226,Wolf
227,Bear
228,Ghoul
229,Ghoul_Chief
230,Carbunkle
231,Carbunkle_Hire
232,Orc_Shaman
233,Cyclops
234,Bloody_Cyclops
235,Minotaurs
236,Dread_Taurs
237,Taurs_King
238,Argos
239,Devil
240,Lizard1
241,Lizard2
242,Archer_Cyclops
243,Mage_Cyclops
244,Trample_Tiger
245,Sturning_Gorilla
246,Astaroth
247,Froggy_Head
248,Froggy_Head
249,Froggy_Head
250,Froggy_Head
251,Froggy_Boots
252,Odd_Froggy_Head
253,Odd_Froggy_Head
254,Odd_Froggy_Head
255,Odd_Froggy_Head
256,Odd_Froggy_Head
257,Zakum_Archer
258,Zakum_Archer
259,Zakum_Guard
260,Skeleton_Face
261,Skeleton_Head
262,Skeleton_Trunk
263,Skeleton_Pants
264,Skeleton_Pants
265,Skeleton_Boots
266,Skeleton_Chief_Helmet
267,Skeleton_Chief_Trunk
268,Skeleton_Chief_Pants
269,Skeleton_Chief_Gloves
270,Skeleton_Chief_Boots
271,Skeleton_Bonze_Face
272,Skeleton_Bonze_Helmet
273,Skeleton_Bonze_Trunk
274,Skeleton_Bonze_Pants
275,Skeleton_Bonze_Gloves
276,Skeleton_Bonze_Boots
277,Skeleton_Archer_Face
278,Skeleton_Archer_Helmet
279,Skeleton_Archer_Trunk
280,Skeleton_Archer_Pants
281,Skeleton_Archer_Gloves
282,Skeleton_Archer_Boots
283,Dark_Knight
284,Dark_Elf
285,Dark_Elf_Archer_Trunk
286,Dark_Elf_Bonze_Trunk
287,Legend_Dark_Elf
288,Legend_Elf_Archer_Trunk
289,Legend_Elf_Bonze_Trunk
290,Legend_Black_Cape
291,Dungeon_Bear
292,Bat
293,Bone_Dragon
294,Devil
295,Devil_Boss
296,Zombie_Troll
297,Golem
298,Golem_Chief
299,Wolf
300,Dragon_Papy
301,Goat
302,Titan
303,Blue_King
304,Orange_King
305,Orange_Guard
306,Undead_Troll
307,Black_Dragon
309,Water_Golem
310,Fire_Gargoyle
311,Frenzy_Demon_Lord
312,New_Troll1
313,New_Troll1
314,New_Troll1
315,Pig
316,Tamed_Boar
317,Tamed_Wolf
318,Dragon_Papy
319,Tamed_Bear
320,Smilodon
321,Bareback_Horse
322,Steed
323,Swift_Horse
324,Harnessed_Horse
325,Parade_Horse
326,Bareback_Horse
327,Steed
328,Swift_Horse
329,Harnessed_Horse
330,Parade_Horse
331,Fenrir
332,Dragon
333,Wild_Fenrir
334,Fire_Tiger
335,Red_Dragon
336,Unicorn
337,Pegasus
338,Unisus
339,Griffon
340,Hippogriph
341,Bloody_Criffe
342,Shire_Horse
343,Thoroughbred_Horse
344,Clydesdale_Horse
345,Gullfaxi_Horse
351,Trant
352,Hell_Spider
353,Tarantula
354,Man_Trap
355,Purple_Worm
356,Santa_Carbunkle
357,Guard_Tower
358,Vine
359,Bush
360,Mighty_Talos
361,Batorero
362,Kephra
363,Kephra_Guard
364,Hell_Lich
365,Arc_Lich
366,Puner_Simer
367,Puner_Cycler
368,Ape
369,Amon_Soldier
370,Amon_Warrior
371,Amon_Chief
372,Snowfield_chief
373,Snowfield_Wolf
374,Ancient_Ant
375,Ancient_Ape
376,Kalints_Cat_Man_Face
377,Kalints_Cat_Man_Helmet
378,Kalints_Cat_Man_Body
379,Kalints_Cat_Man_Leggings
380,Kalints_Cat_Man_Gauntlets
381,Kalints_Cat_Man_Boots
382,Kalints_Cat_Women's_Face
383,Kalints_Cat_Women's_Helmet
384,Kalints_Cat_Women's_Body
385,Kalints_Cat_Women's_Lenggings
386,Kalints_Cat_Women's_Gauntlet
387,Kalints_Cat_Women's_Boots
388,Frozen_Troll
389,Kaizer_Wolf
390,Cursed_Templer
391,Cursed_Sorcerer
392,Cursed_Shaman
393,Cursed_Ranger
394,Valkiry
395,Dark_Queen_Beriel
396,Succubus
397,Balrog
400,Healing_Potion(S)
401,Healing_Potion(M)
402,Healing_Potion(ML)
403,Healing_Potion(L)
404,Healing_Potion(XL)
405,Mana_Potion(S)
406,Mana_Potion(M)
407,Mana_Potion(ML)
408,Mana_Potion(L)
409,Mana_Potion(XL)
410,Recall_Scroll
411,Recall_Scroll(10)
412,Oriharukon_Powder
413,Laktorerium_Powder
414,Fairy_Dust
415,Recovery_Herb
416,Kappa
417,Adelas
418,sharin_Of_Kein
419,Oriharukon_Scrap
420,Laktorerium_Scrap
421,Crystal_1
422,Crystal_2
423,Crystal_3
424,Crystal_4
425,Crystal_5
426,Crystal_6
427,Crystal_7
428,Healing_Potion5_Boxes(M)
429,Healing_Potion10_Boxes(M)
430,Healing_Potion5_Boxes(L)
431,Healing_Potion5_Boxes(L)
432,Mana_Potion5_Boxes(M)
433,Mana_Potion10_Boxes(M)
434,Mana_Potion5_Boxes(L)
435,Mana_Potion5_Boxes(L)
436,Hired_Soldier_Contract(Knight)
437,Hired_Soldier_Contract(Archer)
438,Hired_Soldier_Contract(Mage)
439,Hired_Soldier_Contract(Knight)
440,Hired_Soldier_Contract(Archer)
441,Hired_Soldier_Contract(Mage)
446,Guild_Board_Scroll
447,Divine_Circle_Piece
448,Pure_Divine_Circle
449,Pure_Divine_Circle
450,Pure_Divine_Circle
451,First_Gate_Key
452,Second_Gate_Key
453,Final_Gate_Key
454,Gold_Coin_1
455,Gold_Coin_1
456,Gold_Coin_1
457,South_Gate
458,First_Gate_Key
459,Second_Gate_Key
461,Final_Gate_Key
462,Orc_Castle_South_Gate
463,Orc_Castle_East_Gate
464,Orc_Castle_Final_S_Gate
465,Orc_Castle_South_Gate_Key
466,Orc_Castle_East_Gate_Key
467,Orc_Castle_Final_S.G_Key
468,Orc_Castle_Final_E_Gate
469,Orc_Castle_Final_E.G_Key
470,Magical_Pill
471,Guild_Battle_Gate
472,Steel_Window
473,Christmas_Gift_Box
474,Test_Gift_Box
475,Treasure_Box
476,Santa_Treasure_Box
477,Mission_1_Treasure_Box
478,Mission_2_Treasure_Box
479,Mission_3_Treasure_Box
480,Treasure_Box
481,Eye_Wax
482,Treasure_Box
483,Treasure_Box
484,Treasure_Box
485,Treasure_Box
486,Rareness_Treasure_Box
487,Treasure_Box
488,Treasure_Box
489,Treasure_Box
490,Battle_Royal_Badge(N)
491,Battle_Royal_Badge(M)
492,Battle_Royal_Badge(H)
496,Bread_5
497,Sausage_5
498,Meat_5
499,Condition_Recovery_Item
500,Condition_Recovery_Item
501,Power_Ring
502,Mana's_Ring
503,Physical_Strength_Ring
504,Life's_Ring
505,Dexterity_Ring
506,Magical_Ring
507,Power_Bracelet
508,Medal_Of_Guild
509,Medal_Of_Guild_Master
510,Mana's_Bracelet
511,Physical_Strength_Bracelet
512,Life's_Bracelet
513,Dexterity_Bracelet
514,Magical_Bracelet
515,Bracelet
516,Mana's_Pendent
517,Physical_Strength_Pendent
518,Life's_Pendent
519,Dexterity_Pendent
520,Magical_Pendent
521,Power_Pendent
522,Medal_Of_Kingdom
523,White_Lover_Ring
524,Orc_Emblem
525,Eye_Wax
526,Medal_Of_Guild_Chief1
527,Medal_Of_Guild_Chief2
528,Medal_Of_Guild_Chief3
529,Medal_Of_Guild_Chief1
530,Medal_Of_Guild_Chief2
531,Medal_Of_Guild_Chief3
532,Medal_Of_Guild1
533,Medal_Of_Guild2
534,Medal_Of_Guild3
535,Medal_Of_Kingdom1
536,Medal_Of_Kingdom2
537,Medal_Of_Kingdom3
540,Spirit_Stone
541,Spirit_Stone
542,Moon_Stone
543,Cape_Of_CruSader
544,Cape_Of_Shiner
545,Hekalotia_Cape
546,Akeronia_Cape
547,Kill_Mark
548,Cape_Of_Wanderer
549,Cape_Of_Adventurer
550,Monster_White_Cape
551,Silver_Amulet
552,Silver_Amulet
553,Silver_Amulet
554,Silver_Amulet
555,Gold_Amulet
556,Gold_Amulet
557,Gold_Amulet
558,Gold_Amulet
559,Mystic_Amulet
560,Mystic_Amulet
561,Mystic_Amulet
562,Crystal_Amulet
563,Crystal_Amulet
564,Crystal_Amulet
565,Crystal_Amulet
566,Crystal_Amulet
567,Arcane_Amulet
568,Arcane_Amulet
569,Arcane_Amulet
570,Arcane_Amulet
572,Campion's_Cape
573,Campion's_Cape
574,Campion's_Cape
575,Spinell_Ore
576,Beryl_Ore
577,Tektite_Ore
578,Adamantite_Ore
579,Final_Defensive_Weapon_Legend_Ore
591,Mana's_earing
592,Physical_Strength_
593,Dexterity_earing
594,Magical_earing
595,Power_earing
599,Fragrant_Pouch
600,Dumplings
601,Fire_Orb
602,Ice_Orb
603,Thunder_Orb
604,Holy_Orb
605,Magical_Pill
606,Magical_Pill
607,Magical_Pill
608,Eye_Of_Arger
609,Eye_Of_Exier
610,Eye_of_Lamu
611,Holy_Eye
612,Fire_Protecter
613,Ice_Protecter
614,Thunder_Protecter
615,Holy_Protecter
616,Wisdom_Pearl
617,Jusitce_Pearl
618,Victory_Pearl
619,Glory_Pearl
620,Boundless_Pearl
621,Wisdom_Pearl
622,Wisdom_Pearl
631,Spirit_Stone
632,Spirit_Stone
633,Spirit_Stone
634,
635,
636,
637,
640,Mana's_Necklace
641,Physical_Strength_Necklace
642,Magical_Necklace
643,Power_Necklace
646,Secret_Medicine_Of_Courage
647,Wonder_Drug_Of_Courage
649,736
650,736
651,Ruby_Of_Carbunkle
652,Ruby_Of_Carbunkle
653,Ruby_Of_Carbunkle
654,Necro_Stone
655,Necro_Stone
656,Necro_Stone
657,Ruby_Of_Friendship
658,Gem_Of_Siren
659,Gem_Of_Siren
660,Gem_Of_Siren
661,Justic_Ankh
662,Eternity_Ankh
663,Glory_Ankh
667,Conjure_Cannon
668,Thorn_Wall
669,Resurrect
670,Cancellation
671,Spectral_Force
680,Healing_Potion_5_Box(M)
681,Healing_Potion_10_Box(M)
682,Healing_Potion_20_Box(M)
683,Healing_Potion_5_Box(L)
684,Healing_Potion_10_Box(L)
685,Healing_Potion_20_Box(L)
686,Mana_Potion_5_Box
687,Mana_Potion_10_Box
688,Mana_Potion_20_Box
689,Mana_Potion_5_Box
690,Mana_Potion_10_Box
691,Mana_Potion_20_Box
692,Full_Divine_Circle_Piece
693,Pure_Full_Divine_Circle
694,Pure_Full_Divine_Circle
695,Pure_Full_Divine_Circle
696,Gold_Coin_Bundle
697,Sapphire
698,Gold_Coin_Bundle(L)
699,Warp_Scroll
700,Gem_Of_Lodestar
701,Carbunkle_Wand
702,Cyclops_Axe
703,Argos_Axe_Reservation
704,Argos_Discus
705,Halforc_Of_Axe
706,Orc_Warrior_Weapon
707,Hunter_Troll_Weapon
708,Carbunkle_Hire_Weapon
709,Cyclops_Weapon
710,Drad_Taurus_Weapon
711,Taurus_King
712,Town_Watcher_Cane
713,Fallen_Troll_Cane
714,Orc_Doctor_Cane
715,Argos_Axe
716,Cruel_Cyclops_Axe
717,Pollarm_Of_Taurus
718,Zakum_Hammar
719,Zakum_Axe
720,Zakum_Bow
721,Frog_Short_Sword
722,Frog_Long_Sword
723,Skeleton_Sword1
724,Skeleton_Sword2
725,Skeleton_Shield
726,Skeleton_Sickle
727,Skeleton_Spear
728,Dark_Knight_Axe
729,Elf_Bow
730,Bone_Axe
731,Blue_Gem_Staff
732,Eye_Of_Carbunkle
733,Gungnir
734,Cape_Of_CruSader
735,Cape_Of_Shiner
736,Hekalotia_Cape
737,Akeronia_Cape
738,Monster_Black_Cape
739,Jigder_Argos_Hammer
740,Dark_Elf_Knight_Sword
741,Dark_Elf_Abjurer_Cane
742,Dark_Elf_Abjurer_Shield
743,Undead_Troll_Chief_Spear
744,Demo_Gogon_Claw
745,Frenzy_Demon_Lord_Spear
746,Cannon
747,Atila's_Crown
748,Trant_Weapon
749,Taron_Archer_Bow
750,Christmas_Event
751,Dragon_Emblem
752,Phoenix_Emblem
753,Imp
754,Phoenix_Emblem
755,Phoenix_Emblem
756,Phoenix_Emblem
757,Two_Castle_Gate
758,First_Gate
759,Second_Gate
760,Third_Gate
761,Fourth_Gate
762,Neptune
763,Uranus
764,Venus
765,Mars
766,Saturn
767,Mercury
768,Jupiter
769,Naiads
770,Mandragora's_Leaf
771,Naiads'_Heart
772,Darkness_Jewelry
773,Castle_Gate
774,Master_Switch_Stone
775,Slave_Switch_Stone
776,Warp_Scroll_10
777,Water_Scroll(Mystic)LV1
778,Water_Scroll(Mystic)LV2
779,Water_Scroll(Mystic)LV3
780,Water_Scroll(Mystic)LV4
781,Water_Scroll(Mystic)LV5
782,Water_Scroll(Mystic)LV6
783,Water_Scroll(Mystic)LV7
784,Water_Scroll(Mystic)LV8
785,Nesses's_Summon_Letter(Mystic)
786,HP_Double_Item(Monster)
787,Kappa_Potion
788,Continent_Map_Piece
789,Continent_Map_Piece
790,Continent_Map_Piece
791,Continent_Map_Piece
792,Continent_Map_Piece
793,Continent_Map_Piece
794,0
795,0
796,0
797,0
798,0
799,0
800,Castle_Gate
801,Club
802,Hand_Axe
803,Spike_Club
804,Mace
805,Craiker
806,Double_Axe
807,Gothic_Mace
808,Mithril_Hammer
809,Dragon_Hammer
810,Slayer_Hammer
811,Thron_Of_Axe
816,Small_Bow
817,Wooden_Bow
818,Large_Bow
819,Battle_Bow
820,Daiging_Bow
821,Speed_Of_Light_Bow
822,Mithril_Bow
823,Hydra_Bow
824,Elven_Bow
825,Heaven's_Bow
826,Thron_Of_Isis
831,Bagnow
832,Knuckle_Cutter
833,Claw
834,Sharp_Claw
835,Kamairah_Knife
836,Darkness_Claw
837,Hidden_Spear
838,Assasain_Knife
839,Behemoth_Tusk
840,Talon_Of_Dragon
841,Thron_Of_Kairas
846,Short_Spear
847,Glaive
848,Winged_Spear
849,Lance
850,Fauchard
851,Trident
852,Panaka
853,Brionac
854,Gungnir
855,Victory's_Spear
856,Thron_Of_Garve
861,Dagger
862,Short_Sword
863,Steel_Leto
864,Rapier
865,Scimitar
866,Cross_Sword
867,Gladius
868,Soul_Blade
869,Gram
870,Bhopal_Sword
871,Thron_Of_Shard
876,Dart
877,Throwing_Axe
878,Snake_Pricle
879,Cutting_Boomerang
880,Tomahawk
881,Chakram
882,Shamire
883,Astaroth_Knife
884,Lightening_Spear
885,Holy_Cross
886,Thron_Of_Deimos
891,Wooden_Cane
892,War_Rod
893,Cutter_Staff
894,Gem_Staff
895,Silent_Staff
896,Falcon_Rod
897,Saint's_Cane
898,Wing_Rod
899,Eye_Of_Carbunkle
900,Kerykeion
901,Blue_Gem_Staff
902,Amber_Gem_Staff
903,Thron_Of_Zen_Staff
904,Thron_Of_Rune_Staff
906,Long_Sword
907,Bastard_Sword
908,Brode_Sword
909,Double_Blade
910,Prominence_Edge
911,Kaladbolg
912,Thron_Of_Breaker
916,Doom_Axe
917,Cuttluss
918,Magic_Cane
919,Mortal_Rod
920,Hunting_Spear
921,Three_Tine_Claw
922,Jaebline
923,Ash_Bow
931,Hammer
932,War_Hammer
933,Battle_Axe
934,Great_Axe
935,Psychic_Hammer
936,Mjollnir
937,Thron_Of_Hell_Hammer
938,Rock_Hammer
939,Froggy_Sword
940,Orc_Staff
941,Side_Of_Mage
942,Crecent_Of_Argos
943,Skull_Bow
944,Pollarm_Of_Taurus
945,Froggy_Blade
946,Orc_Knight_Axe
947,Troll_Hammer
948,Half_Orc_Axe
949,Troll_Axe
950,Orc_Arrow
951,Steel_Letto
952,Raypier
953,Scimitar
954,Cross_Sword
955,Gladius
956,Long_Sword
957,Bastard_Sword
958,Brode_Sword
959,Double_Blade
960,Prominence_Edge
961,Spike_Club
962,Mace
963,Craika
964,Double_Axe
965,Gothic_Mace
966,Hammer
967,War_Hammer
968,Battel_Axe
969,Great_Axe
970,Psychic_Hammer
971,Large_Bow
972,Battle_Bow
973,Daising_Bow
974,Speed_Of_Light_Bow
975,Mithril_Bow
976,Cutter_Staff
977,Gem_Staff
978,Silent_Staff
979,Falcon_Rod
980,Saint's_Cane
981,Claw
982,Sharp_Claw
983,Chimaera_Knife
984,Darkness_Claw
985,Hidden_Spear
986,Winged_Spear
987,Lance
988,Pochard
989,Trident
990,Panaka
991,Snake_Fricle
992,Cutting_Boomerang
993,Tomahawk
994,Chakram
995,Shamire
996,Santa_Carbunkle_Wand
1101,Leather_Helmet(Normal)
1102,Leather_Helmet(Mystic)
1103,Leather_Helmet(Arcane)
1104,Hard_Leather_Helmet(Normal)
1105,Hard_Leather_Helmet(Mystic)
1106,Hard_Leather_Helmet(Arcane)
1107,Sturdy_Leather_Helmet(Normal)
1108,Sturdy_Leather_Helmet(Mystic)
1109,Sturdy_Leather_Helmet(Arcane)
1110,Chain_Helmet(Normal)
1111,Chain_Helmet(Mystic)
1112,Chain_Helmet(Arcane)
1113,Leather_Breastplate(Normal)
1114,Leather_Breastplate(Mystic)
1115,Leather_Breastplate(Arcane)
1116,Hard_Leather_Breastplate(Normal)
1117,Hard_Leather_Breastplate(Mystic)
1118,Hard_Leather_Breastplate(Arcane)
1119,Sturdy_Leather_Breastplate(Normal)
1120,Sturdy_Leather_Breastplate(Mystic)
1121,Sturdy_Leather_Breastplate(Arcane)
1122,Chain_Breastplate(Normal)
1123,Chain_Breastplate(Mystic)
1124,Chain_Breastplate(Arcane)
1125,Leather_Pants(Normal)
1126,Leather_Pants(Mystic)
1127,Leather_Pants(Arcane)
1128,Hard_Leather_Pants(Normal)
1129,Hard_Leather_Pants(Mystic)
1130,Hard_Leather_Pants(Arcane)
1131,Sturdy_Leather_Pants(Normal)
1132,Sturdy_Leather_Pants(Mystic)
1133,Sturdy_Leather_Pants(Arcane)
1134,Chain_Pants(Normal)
1135,Chain_Pants(Mystic)
1136,Chain_Pants(Arcane)
1137,Leather_Gloves(Normal)
1138,Leather_Gloves(Mystic)
1139,Leather_Gloves(Arcane)
1140,Hard_Leather_Gloves(Normal)
1141,Hard_Leather_Gloves(Mystic)
1142,Hard_Leather_Gloves(Arcane)
1143,Sturdy_Leather_Gloves(Normal)
1144,Sturdy_Leather_Gloves(Mystic)
1145,Sturdy_Leather_Gloves(Arcane)
1146,Chain_Gloves(Normal)
1147,Chain_Gloves(Mystic)
1148,Chain_Gloves(Arcane)
1149,Leather_Boots(Normal)
1150,Leather_Boots(Mystic)
1151,Leather_Boots(Arcane)
1152,Hard_Leather_Boots(Normal)
1153,Hard_Leather_Boots(Mystic)
1154,Hard_Leather_Boots(Arcane)
1155,Sturdy_Leather_Boots(Normal)
1156,Sturdy_Leather_Boots(Mystic)
1157,Sturdy_Leather_Boots(Arcane)
1158,Chain_Boots(Normal)
1159,Chain_Boots(Mystic)
1160,Chain_Boots(Arcane)
1161,Plate_Helmet(Normal)
1162,Plate_Helmet(Mystic)
1163,Plate_Helmet(Arcane)
1164,Plate_Breastplate(Normal)
1165,Plate_Breastplate(Mystic)
1166,Plate_Breastplate(Arcane)
1167,Plate_Pants(Normal)
1168,Plate_Pants(Mystic)
1169,Plate_Pants(Arcane)
1170,Plate_Gloves(Normal)
1171,Plate_Gloves(Mystic)
1172,Plate_Gloves(Arcane)
1173,Plate_Boots(Normal)
1174,Plate_Boots(Mystic)
1175,Plate_Boots(Arcane)
1176,Golden_Plate_Helmet(Normal)
1177,Golden_Plate_Helmet(Mystic)
1178,Golden_Plate_Helmet(Arcane)
1179,Golden_Plate_Breastplate(Normal)
1180,Golden_Plate_Breastplate(Mystic)
1181,Golden_Plate_Breastplate(Arcane)
1182,Golden_Plate_Pants(Normal)
1183,Golden_Plate_Pants_(Mystic)
1184,Golden_Plate_Pants(Arcane)
1185,Golden_Plate_Gloves(Normal)
1186,Golden_Plate_Gloves(Mystic)
1187,Golden_Plate_Gloves(Arcane)
1188,Golden_Plate_Boots(Normal)
1189,Golden_Plate_Boots(Mystic)
1190,Golden_Plate_Boots(Arcane)
1191,Dwarfen_Plate_Helmet(Normal)
1192,Dwarfen_Plate_Helmet(Mystic)
1193,Dwarfen_Plate_Helmet(Arcane)
1194,Dwarfen_Plate_Breastplate(Normal)
1195,Dwarfen_Plate_Breastplate(Mystic)
1196,Dwarfen_Plate_Breastplate(Arcane)
1197,Dwarfen_Plate_Pants(Normal)
1198,Dwarfen_Plate_Pants(Mystic)
1199,Dwarfen_Plate_Pants(Arcane)
1200,Dwarfen_Plate_Gloves(Normal)
1201,Dwarfen_Plate_Gloves(Mystic)
1202,Dwarfen_Plate_Gloves(Arcane)
1203,Dwarfen_Plate_Boots(Normal)
1204,Dwarfen_Plate_Boots(Mystic)
1205,Dwarfen_Plate_Boots(Arcane)
1206,Golden_Embersed_Helmet(Normal)
1207,Golden_Embersed_Helmet(Mystic)
1208,Golden_Embersed_Helmet(Arcane)
1209,Golden_Embersed_Breastplate(Normal)
1210,Golden_Embersed_Breastplate(Mystic)
1211,Golden_Embersed_Breastplate(Arcane)
1212,Golden_Embersed_Pants(Normal)
1213,Golden_Embersed_Pants(Mystic)
1214,Golden_Embersed_Pants(Arcane)
1215,Golden_Embersed_Gloves(Normal)
1216,Golden_Embersed_Gloves(Mysticl)
1217,Golden_Embersed_Gloves(Arcane)
1218,Golden_Embersed_Boots(Normal)
1219,Golden_Embersed_Boots(Mystic)
1220,Golden_Embersed_Boots(Arcane)
1221,Initiate_Breastplate
1222,Initiate_Pants
1223,Initiate_Gloves
1224,Initiate_Boots
1225,Slayer_Helmet
1226,Slayer_Breastplate
1227,Slayer_Pants
1228,Slayer_Gloves
1229,Slayer_Boots
1251,Stole_Hood(Normal)
1252,Stole_Hood(Mystic)
1253,Stole_Hood(Arcane)
1254,Silk_Cloth_Hood(Normal)
1255,Silk_Cloth_Hood(Mystic)
1256,Silk_Cloth_Hood(Arcane)
1257,Vampire_Robe_Helmet(Normal)
1258,Vampire_Robe_Helmet(Mystic)
1259,Vampire_Robe_Helmet(Arcane)
1260,Shadow_Robe_Helmet(Normal)
1261,Shadow_Robe_Helmet(Mystic)
1262,Shadow_Robe_Helmet(Arcane)
1263,Stole_Tunic(Normal)
1264,Stole_Tunic(Mystic)
1265,Stole_Tunic(Arcane)
1266,Silk_Cloth_Tunic(Normal)
1267,Silk_Cloth_Tunic(Mystic)
1268,Silk_Cloth_Tunic(Arcane)
1269,Vampire_Robe_Tunic(Normal)
1270,Vampire_Robe_Tunic(Mystic)
1271,Vampire_Robe_Tunic(Arcane)
1272,Shadow_Robe_Tunic(Normal)
1273,Shadow_Robe_Tunic(Mystic)
1274,Shadow_Robe_Tunic(Arcane)
1275,Stole_Skirt(Normal)
1276,Stole_Skirt(Mystic)
1277,Stole_Skirt(Arcane)
1278,Silk_Cloth_Skirt(Normal)
1279,Silk_Cloth_Skirt(Mystic)
1280,Silk_Cloth_Skirt(Arcane)
1281,Vampire_Rove_Skirt(Normal)
1282,Vampire_Rove_Skirt(Mystic)
1283,Vampire_Rove_Skirt(Arcane)
1284,Shadow_Robe_Skirt(Normal)
1285,Shadow_Robe_Skirt(Mystic)
1286,Shadow_Robe_Skirt(Arcane)
1287,Stole_Gloves(Normal)
1288,Stole_Gloves(Mystic)
1289,Stole_Gloves(Arcane)
1290,Silk_Cloth_Gloves(Normal)
1291,Silk_Cloth_Gloves(Mystic)
1292,Silk_Cloth_Gloves(Arcane)
1293,Vampire_rove_Gloves(Normal)
1294,Vampire_rove_Gloves(Mystic)
1295,Vampire_rove_Gloves(Arcane)
1296,Shadow_Robe_Gloves(Normal)
1297,Shadow_Robe_Gloves(Mystic)
1298,Shadow_Robe_Gloves(Arcane)
1299,Stole_Boots(Normal)
1300,Stole_Boots(Mystic)
1301,Stole_Boots(Arcane)
1302,Silk_Cloth_Boots(Normal)
1303,Silk_Cloth_Boots(Mysticl)
1304,Silk_Cloth_Boots(Arcane)
1305,Vampire_Robe_Boots(Normal)
1306,Vampire_Robe_Boots(Mystic)
1307,Vampire_Robe_Boots(Arcane)
1308,Shadow_Robe_Boots(Normal)
1309,Shadow_Robe_Boots(Mystic)
1310,Shadow_Robe_Boots(Arcane)
1311,Shell_Robe_Helmet(Normal)
1312,Shell_Robe_Helmet(Mystic)
1313,Shell_Robe_Helmet(Arcane)
1314,Shell_Robe_tunic(Normal)
1315,Shell_Robe_Tunic(Mysticl)
1316,Shell_Robe_Tunic(Arcane)
1317,Shell_Robe_Skirt(Normal)
1318,Shell_Robe_Skirt(Mystic)
1319,Shell_Robe_Skirt(Arcane)
1320,Shell_Robe_Gloves(Normal)
1321,Shell_Robe_Gloves(Mystic)
1322,Shell_Robe_Gloves(Arcane)
1323,Shell_Robe_Boots(Normal)
1324,Shell_Robe_Boots(Mystic)
1325,Shell_Robe_Boots(Arcane)
1326,Casting_Robe_Helmet(Normal)
