record	entry	name	from	to	type	symbol	value
reference	00435b13	FUN_00435b13	00435b18	0059f548	DATA	LAB_0059f548	
reference	00435b13	FUN_00435b13	00435b1d	ffdff000	READ	ExceptionList	00000000
reference	00435b13	FUN_00435b13	00435b24	ffdff000	WRITE	ExceptionList	00000000
reference	00435b13	FUN_00435b13	00435b37	005b78b8	DATA	s_>>_Init_Field_Scene::Start_005b78b8	>> Init Field Scene::Start  
reference	00435b13	FUN_00435b13	00435b44	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00435b4d	005b78d8	DATA	s_UI\FieldScene2.txt_005b78d8	UI\FieldScene2.txt
reference	00435b13	FUN_00435b13	00435b63	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00435b74	005b78ec	DATA	s_UI\FieldScene.txt_005b78ec	UI\FieldScene.txt
reference	00435b13	FUN_00435b13	00435b8a	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00435b99	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00435bde	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00435c00	005a433c	READ	DAT_005a433c	
reference	00435b13	FUN_00435b13	00435c0a	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00435c2b	005a4338	READ	DAT_005a4338	
reference	00435b13	FUN_00435b13	00435c31	005a365c	READ	DAT_005a365c	
reference	00435b13	FUN_00435b13	00435d2b	005b7900	DATA	s_Question_005b7900	Question
reference	00435b13	FUN_00435b13	00435dc4	005b790c	DATA	s_Answer1_005b790c	Answer1
reference	00435b13	FUN_00435b13	00435eec	005b7914	DATA	s_Answer2_005b7914	Answer2
reference	00435b13	FUN_00435b13	00436014	005b791c	DATA	s_Answer3_005b791c	Answer3
reference	00435b13	FUN_00435b13	0043613c	005b7924	DATA	s_Answer4_005b7924	Answer4
reference	00435b13	FUN_00435b13	00436374	005b792c	DATA	s_Question_005b792c	Question
reference	00435b13	FUN_00435b13	0043640d	005b7938	DATA	s_Answer1_005b7938	Answer1
reference	00435b13	FUN_00435b13	00436535	005b7940	DATA	s_Answer2_005b7940	Answer2
reference	00435b13	FUN_00435b13	0043665d	005b7948	DATA	s_Answer3_005b7948	Answer3
reference	00435b13	FUN_00435b13	00436785	005b7950	DATA	s_Answer4_005b7950	Answer4
reference	00435b13	FUN_00435b13	00436958	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00436cff	00a38ff8	DATA	DAT_00a38ff8	
reference	00435b13	FUN_00435b13	00436d04	005b7958	DATA	PTR_DAT_005b7958	00732520
reference	00435b13	FUN_00435b13	00436d18	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00436d61	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00436d82	005a4334	READ	DAT_005a4334	
reference	00435b13	FUN_00435b13	00436d8c	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00436dae	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00436db4	005a4330	READ	DAT_005a4330	
reference	00435b13	FUN_00435b13	00436ef1	00a3b578	DATA	DAT_00a3b578	
reference	00435b13	FUN_00435b13	00436ef6	005b795c	DATA	PTR_DAT_005b795c	00732520
reference	00435b13	FUN_00435b13	00436f0a	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00436f53	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00436f75	005a4334	READ	DAT_005a4334	
reference	00435b13	FUN_00435b13	00436f7f	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00436fa1	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00436fa7	005a432c	READ	DAT_005a432c	
reference	00435b13	FUN_00435b13	004370e4	00a39778	DATA	DAT_00a39778	
reference	00435b13	FUN_00435b13	004370e9	005b7960	DATA	PTR_DAT_005b7960	00732520
reference	00435b13	FUN_00435b13	004370fd	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00437146	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437168	005a4334	READ	DAT_005a4334	
reference	00435b13	FUN_00435b13	00437172	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437194	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043719a	005a3970	READ	DAT_005a3970	
reference	00435b13	FUN_00435b13	0043734c	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437365	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043737c	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437395	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004373ae	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004373c5	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004373de	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004373f3	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004373f8	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043740c	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043741a	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437420	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437434	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437443	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437449	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043745c	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043746b	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437470	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437484	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437492	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437498	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004374ac	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004374bb	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004374c1	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	004374d4	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437507	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437540	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437552	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437565	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437578	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043758a	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	0043759d	013b71e8	READ	DAT_013b71e8	0x0
reference	00435b13	FUN_00435b13	00437740	0092eaf8	DATA	DAT_0092eaf8	
reference	00435b13	FUN_00435b13	0043779f	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	004377a8	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	004377ce	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437ae0	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437b01	005b490c	READ	DAT_005b490c	0x3f800000
reference	00435b13	FUN_00435b13	00437b07	005a365c	READ	DAT_005a365c	
reference	00435b13	FUN_00435b13	00437b0d	005a3a98	READ	DAT_005a3a98	
reference	00435b13	FUN_00435b13	00437b1c	005b7964	DATA	s_00_:_00_005b7964	00 : 00
reference	00435b13	FUN_00435b13	00437ba6	00a3b478	DATA	DAT_00a3b478	
reference	00435b13	FUN_00435b13	00437bab	005b796c	DATA	s_%s_100_005b796c	%s 100
reference	00435b13	FUN_00435b13	00437bfc	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437c1e	005b490c	READ	DAT_005b490c	0x3f800000
reference	00435b13	FUN_00435b13	00437c24	005a4328	READ	DAT_005a4328	
reference	00435b13	FUN_00435b13	00437cf7	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00437cfd	005b4910	READ	DAT_005b4910	0x3f800000
reference	00435b13	FUN_00435b13	00437d07	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437d29	005b490c	READ	DAT_005b490c	0x3f800000
reference	00435b13	FUN_00435b13	00437d2f	005a4324	READ	DAT_005a4324	
reference	00435b13	FUN_00435b13	00437d3e	005d0420	DATA	DAT_005d0420	
reference	00435b13	FUN_00435b13	00437e61	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00437e6e	005a40f0	READ	DAT_005a40f0	
reference	00435b13	FUN_00435b13	00437e74	005b4910	READ	DAT_005b4910	0x3f800000
reference	00435b13	FUN_00435b13	00437e7a	005a4320	READ	DAT_005a4320	
reference	00435b13	FUN_00435b13	00437e84	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437ea5	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00437eab	005a3704	READ	DAT_005a3704	
reference	00435b13	FUN_00435b13	00437ed2	005a40fc	READ	DAT_005a40fc	
reference	00435b13	FUN_00435b13	00437ed8	005b4910	READ	DAT_005b4910	0x3f800000
reference	00435b13	FUN_00435b13	00437ee2	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437f04	005a431c	READ	DAT_005a431c	
reference	00435b13	FUN_00435b13	00437f2b	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437f3c	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00437f42	005b4910	READ	DAT_005b4910	0x3f800000
reference	00435b13	FUN_00435b13	00437f4c	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437f6e	005a4324	READ	DAT_005a4324	
reference	00435b13	FUN_00435b13	00437f97	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00437f9d	005b4910	READ	DAT_005b4910	0x3f800000
reference	00435b13	FUN_00435b13	00437fa7	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00437fc8	005a4318	READ	DAT_005a4318	
reference	00435b13	FUN_00435b13	0043853f	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00438894	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00438913	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438946	005a365c	READ	DAT_005a365c	
reference	00435b13	FUN_00435b13	0043894e	005a3834	READ	DAT_005a3834	
reference	00435b13	FUN_00435b13	004389d4	005a3794	READ	DAT_005a3794	
reference	00435b13	FUN_00435b13	00438a4c	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438a80	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438aa2	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00438ab7	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00438af5	005a3970	READ	DAT_005a3970	
reference	00435b13	FUN_00435b13	00438b0e	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00438b14	005a3a9c	READ	DAT_005a3a9c	
reference	00435b13	FUN_00435b13	00438c8c	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438cee	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00438cf4	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00438d13	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00438dd1	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438e01	005a40fc	READ	DAT_005a40fc	
reference	00435b13	FUN_00435b13	00438e0b	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438ea8	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00438ec9	005a3670	READ	DAT_005a3670	
reference	00435b13	FUN_00435b13	00438eff	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00438f05	005a4104	READ	DAT_005a4104	
reference	00435b13	FUN_00435b13	00438f24	005a3c68	READ	DAT_005a3c68	
reference	00435b13	FUN_00435b13	00438ff8	013b722c	READ	DAT_013b722c	0x0
reference	00435b13	FUN_00435b13	00439123	005a365c	READ	DAT_005a365c	
reference	00435b13	FUN_00435b13	0043940d	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	0043956d	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	004395ab	005a4314	READ	DAT_005a4314	
reference	00435b13	FUN_00435b13	004395c4	005a4310	READ	DAT_005a4310	
reference	00435b13	FUN_00435b13	00439757	005b7974	DATA	s_0_005b7974	         0
reference	00435b13	FUN_00435b13	00439772	005b7980	DATA	s_0_005b7980	         0
reference	00435b13	FUN_00435b13	004397d5	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	004397e2	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439804	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439819	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439825	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439847	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043985c	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439864	005a3670	READ	DAT_005a3670	
reference	00435b13	FUN_00435b13	0043992b	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00439a47	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00439a54	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439a76	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439a8b	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439a97	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439ab8	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439acd	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439c5e	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	00439c7e	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439c9f	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439cb4	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439cc0	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439ce2	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439cf7	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439d33	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439d55	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439d6a	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439d76	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439d97	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439dac	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439de8	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439e0a	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439e1f	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439e2b	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439e4d	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439e62	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439e9e	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439ec0	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439ed5	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439ee1	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439f03	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439f18	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439f54	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439f76	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439f8b	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439f97	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	00439fb9	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	00439fce	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a00a	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a02c	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a041	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a04d	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a06f	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a084	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a0bc	005b798c	DATA	s_UI\mix3desc.txt_005b798c	UI\mix3desc.txt
reference	00435b13	FUN_00435b13	0043a0e8	005b799c	DATA	s_UI\mix4desc.txt_005b799c	UI\mix4desc.txt
reference	00435b13	FUN_00435b13	0043a114	005b79ac	DATA	s_UI\mix6desc.txt_005b79ac	UI\mix6desc.txt
reference	00435b13	FUN_00435b13	0043a705	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	0043a725	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a747	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a75c	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a768	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a78a	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a79f	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a81e	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	0043a83e	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a85f	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a874	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a880	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043a8a2	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a8b7	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043a8bf	005a3670	READ	DAT_005a3670	
reference	00435b13	FUN_00435b13	0043b04e	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	0043b068	005b490c	READ	DAT_005b490c	0x3f800000
reference	00435b13	FUN_00435b13	0043b28a	005b892c	READ	DAT_005b892c	0x2
reference	00435b13	FUN_00435b13	0043b297	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b2b9	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b2ce	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b2da	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b2fc	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b311	005a430c	READ	DAT_005a430c	
reference	00435b13	FUN_00435b13	0043b319	005a3670	READ	DAT_005a3670	
reference	00435b13	FUN_00435b13	0043b340	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b361	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b376	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b382	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b3a4	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b3b9	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b3e2	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b404	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b419	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b425	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b447	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b45c	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b485	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b4a6	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b4bb	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b4c7	005ccf9c	READ	DAT_005ccf9c	0x0
reference	00435b13	FUN_00435b13	0043b4e9	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b4fe	005a34a0	READ	DAT_005a34a0	
reference	00435b13	FUN_00435b13	0043b5c7	005b892c	READ	DAT_005b892c	0x2
