record	entry	name	from	to	type	symbol	value
instruction	004481c5	FUN_004481c5	004481cb	004481ce	FALL_THROUGH	FUN_004481c5	bytes=894DDC;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x24],ECX;inputs=0xffffffdc,EBP,ECX;results=;flows=;fallthrough=004481ce
instruction_reference	004481c5	FUN_004481c5	004481cb	Stack[-0x28]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481ce	004481d7	FALL_THROUGH	FUN_004481c5	bytes=66C705BC125B00FFFF;mnemonic=MOV;instruction=MOV word ptr [0x005b12bc],0xffff;inputs=0xffff;results=005b12bc;flows=;fallthrough=004481d7
instruction_reference	004481c5	FUN_004481c5	004481ce	005b12bc	WRITE	DAT_005b12bc	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	004481d7	004481da	FALL_THROUGH	FUN_004481c5	bytes=8B45DC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EAX;flows=;fallthrough=004481da
instruction_reference	004481c5	FUN_004481c5	004481d7	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481da	004481e0	FALL_THROUGH	FUN_004481c5	bytes=8B88D4850200;mnemonic=MOV;instruction=MOV ECX,dword ptr [EAX + 0x285d4];inputs=EAX,0x285d4;results=ECX;flows=;fallthrough=004481e0
instruction	004481c5	FUN_004481c5	004481e0	004481e3	FALL_THROUGH	FUN_004481c5	bytes=894DEC;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x14],ECX;inputs=0xffffffec,EBP,ECX;results=;flows=;fallthrough=004481e3
instruction_reference	004481c5	FUN_004481c5	004481e0	Stack[-0x18]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481e3	004481e6	FALL_THROUGH	FUN_004481c5	bytes=8B55DC;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EDX;flows=;fallthrough=004481e6
instruction_reference	004481c5	FUN_004481c5	004481e3	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481e6	004481ec	FALL_THROUGH	FUN_004481c5	bytes=8B82347B0200;mnemonic=MOV;instruction=MOV EAX,dword ptr [EDX + 0x27b34];inputs=0x27b34,EDX;results=EAX;flows=;fallthrough=004481ec
instruction	004481c5	FUN_004481c5	004481ec	004481ef	FALL_THROUGH	FUN_004481c5	bytes=8945F8;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x8],EAX;inputs=EAX,EBP,0xfffffff8;results=;flows=;fallthrough=004481ef
instruction_reference	004481c5	FUN_004481c5	004481ec	Stack[-0xc]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481ef	004481f2	FALL_THROUGH	FUN_004481c5	bytes=8B4DDC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=ECX;flows=;fallthrough=004481f2
instruction_reference	004481c5	FUN_004481c5	004481ef	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481f2	004481f8	FALL_THROUGH	FUN_004481c5	bytes=8B917C7C0200;mnemonic=MOV;instruction=MOV EDX,dword ptr [ECX + 0x27c7c];inputs=ECX,0x27c7c;results=EDX;flows=;fallthrough=004481f8
instruction	004481c5	FUN_004481c5	004481f8	004481fb	FALL_THROUGH	FUN_004481c5	bytes=8955FC;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x4],EDX;inputs=0xfffffffc,EBP,EDX;results=;flows=;fallthrough=004481fb
instruction_reference	004481c5	FUN_004481c5	004481f8	Stack[-0x8]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481fb	004481fe	FALL_THROUGH	FUN_004481c5	bytes=8B45DC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EAX;flows=;fallthrough=004481fe
instruction_reference	004481c5	FUN_004481c5	004481fb	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004481fe	00448204	FALL_THROUGH	FUN_004481c5	bytes=8B88D8850200;mnemonic=MOV;instruction=MOV ECX,dword ptr [EAX + 0x285d8];inputs=EAX,0x285d8;results=ECX;flows=;fallthrough=00448204
instruction	004481c5	FUN_004481c5	00448204	00448207	FALL_THROUGH	FUN_004481c5	bytes=894DF0;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x10],ECX;inputs=EBP,ECX,0xfffffff0;results=;flows=;fallthrough=00448207
instruction_reference	004481c5	FUN_004481c5	00448204	Stack[-0x14]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448207	0044820a	FALL_THROUGH	FUN_004481c5	bytes=8B55DC;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EDX;flows=;fallthrough=0044820a
instruction_reference	004481c5	FUN_004481c5	00448207	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	0044820a	00448210	FALL_THROUGH	FUN_004481c5	bytes=8B82F0850200;mnemonic=MOV;instruction=MOV EAX,dword ptr [EDX + 0x285f0];inputs=0x285f0,EDX;results=EAX;flows=;fallthrough=00448210
instruction	004481c5	FUN_004481c5	00448210	00448213	FALL_THROUGH	FUN_004481c5	bytes=8945E8;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x18],EAX;inputs=EAX,EBP,0xffffffe8;results=;flows=;fallthrough=00448213
instruction_reference	004481c5	FUN_004481c5	00448210	Stack[-0x1c]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448213	00448216	FALL_THROUGH	FUN_004481c5	bytes=8B4DDC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=ECX;flows=;fallthrough=00448216
instruction_reference	004481c5	FUN_004481c5	00448213	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448216	0044821c	FALL_THROUGH	FUN_004481c5	bytes=8B91387B0200;mnemonic=MOV;instruction=MOV EDX,dword ptr [ECX + 0x27b38];inputs=ECX,0x27b38;results=EDX;flows=;fallthrough=0044821c
instruction	004481c5	FUN_004481c5	0044821c	0044821f	FALL_THROUGH	FUN_004481c5	bytes=8955F4;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0xc],EDX;inputs=EBP,EDX,0xfffffff4;results=;flows=;fallthrough=0044821f
instruction_reference	004481c5	FUN_004481c5	0044821c	Stack[-0x10]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	0044821f	00448222	FALL_THROUGH	FUN_004481c5	bytes=8B4508;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + 0x8];inputs=EBP,0x8;results=EAX;flows=;fallthrough=00448222
instruction_reference	004481c5	FUN_004481c5	0044821f	Stack[0x4]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448222	00448225	FALL_THROUGH	FUN_004481c5	bytes=8945E4;mnemonic=MOV;instruction=MOV dword ptr [EBP + -0x1c],EAX;inputs=EAX,EBP,0xffffffe4;results=;flows=;fallthrough=00448225
instruction_reference	004481c5	FUN_004481c5	00448222	Stack[-0x20]	WRITE		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448225	0044822c	FALL_THROUGH	FUN_004481c5	bytes=833D2C895B0002;mnemonic=CMP;instruction=CMP dword ptr [0x005b892c],0x2;inputs=0x0,0x1,0x2,005b892c,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0044822c
instruction_reference	004481c5	FUN_004481c5	00448225	005b892c	READ	DAT_005b892c	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044822c	00448232	CONDITIONAL_JUMP	FUN_004481c5	bytes=0F8558010000;mnemonic=JNZ;instruction=JNZ 0x0044838a;inputs=ZF;results=;flows=0044838a;fallthrough=00448232
instruction_reference	004481c5	FUN_004481c5	0044822c	0044838a	CONDITIONAL_JUMP	LAB_0044838a	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448232	00448236	FALL_THROUGH	FUN_004481c5	bytes=837DE400;mnemonic=CMP;instruction=CMP dword ptr [EBP + -0x1c],0x0;inputs=0x0,0x1,EBP,0xffffffe4,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=00448236
instruction_reference	004481c5	FUN_004481c5	00448232	Stack[-0x20]	READ		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448236	0044823c	CONDITIONAL_JUMP	FUN_004481c5	bytes=0F8489000000;mnemonic=JZ;instruction=JZ 0x004482c5;inputs=ZF;results=;flows=004482c5;fallthrough=0044823c
instruction_reference	004481c5	FUN_004481c5	00448236	004482c5	CONDITIONAL_JUMP	LAB_004482c5	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044823c	00448242	FALL_THROUGH	FUN_004481c5	bytes=8B0DC0CE5C00;mnemonic=MOV;instruction=MOV ECX,dword ptr [0x005ccec0];inputs=005ccec0;results=ECX;flows=;fallthrough=00448242
instruction_reference	004481c5	FUN_004481c5	0044823c	005ccec0	READ	DAT_005ccec0	operand_index=1;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448242	00448244	FALL_THROUGH	FUN_004481c5	bytes=8B11;mnemonic=MOV;instruction=MOV EDX,dword ptr [ECX];inputs=ECX;results=EDX;flows=;fallthrough=00448244
instruction	004481c5	FUN_004481c5	00448244	0044824a	FALL_THROUGH	FUN_004481c5	bytes=8B0DC0CE5C00;mnemonic=MOV;instruction=MOV ECX,dword ptr [0x005ccec0];inputs=005ccec0;results=ECX;flows=;fallthrough=0044824a
instruction_reference	004481c5	FUN_004481c5	00448244	005ccec0	READ	DAT_005ccec0	operand_index=1;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044824a	00448250	COMPUTED_CALL	FUN_004481c5	bytes=FF9298000000;mnemonic=CALL;instruction=CALL dword ptr [EDX + 0x98];inputs=ESP,0x4,0x448250,EDX,0x98;results=ESP;flows=;fallthrough=00448250
instruction	004481c5	FUN_004481c5	00448250	00448252	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=00448252
instruction	004481c5	FUN_004481c5	00448252	00448255	FALL_THROUGH	FUN_004481c5	bytes=8B45FC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x4];inputs=0xfffffffc,EBP;results=EAX;flows=;fallthrough=00448255
instruction_reference	004481c5	FUN_004481c5	00448252	Stack[-0x8]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448255	00448257	FALL_THROUGH	FUN_004481c5	bytes=8B10;mnemonic=MOV;instruction=MOV EDX,dword ptr [EAX];inputs=EAX;results=EDX;flows=;fallthrough=00448257
instruction	004481c5	FUN_004481c5	00448257	0044825a	FALL_THROUGH	FUN_004481c5	bytes=8B4DFC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x4];inputs=0xfffffffc,EBP;results=ECX;flows=;fallthrough=0044825a
instruction_reference	004481c5	FUN_004481c5	00448257	Stack[-0x8]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	0044825a	0044825d	COMPUTED_CALL	FUN_004481c5	bytes=FF5260;mnemonic=CALL;instruction=CALL dword ptr [EDX + 0x60];inputs=0x60,ESP,0x4,EDX,0x44825d;results=ESP;flows=;fallthrough=0044825d
instruction	004481c5	FUN_004481c5	0044825d	0044825f	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=0044825f
instruction	004481c5	FUN_004481c5	0044825f	00448262	FALL_THROUGH	FUN_004481c5	bytes=8B45F0;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x10];inputs=EBP,0xfffffff0;results=EAX;flows=;fallthrough=00448262
instruction_reference	004481c5	FUN_004481c5	0044825f	Stack[-0x14]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448262	00448264	FALL_THROUGH	FUN_004481c5	bytes=8B10;mnemonic=MOV;instruction=MOV EDX,dword ptr [EAX];inputs=EAX;results=EDX;flows=;fallthrough=00448264
instruction	004481c5	FUN_004481c5	00448264	00448267	FALL_THROUGH	FUN_004481c5	bytes=8B4DF0;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x10];inputs=EBP,0xfffffff0;results=ECX;flows=;fallthrough=00448267
instruction_reference	004481c5	FUN_004481c5	00448264	Stack[-0x14]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448267	0044826a	COMPUTED_CALL	FUN_004481c5	bytes=FF5260;mnemonic=CALL;instruction=CALL dword ptr [EDX + 0x60];inputs=0x60,ESP,0x4,EDX,0x44826a;results=ESP;flows=;fallthrough=0044826a
instruction	004481c5	FUN_004481c5	0044826a	0044826e	FALL_THROUGH	FUN_004481c5	bytes=837DF400;mnemonic=CMP;instruction=CMP dword ptr [EBP + -0xc],0x0;inputs=0x0,0x1,EBP,0xfffffff4,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0044826e
instruction_reference	004481c5	FUN_004481c5	0044826a	Stack[-0x10]	READ		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	0044826e	00448270	CONDITIONAL_JUMP	FUN_004481c5	bytes=7419;mnemonic=JZ;instruction=JZ 0x00448289;inputs=ZF;results=;flows=00448289;fallthrough=00448270
instruction_reference	004481c5	FUN_004481c5	0044826e	00448289	CONDITIONAL_JUMP	LAB_00448289	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448270	00448273	FALL_THROUGH	FUN_004481c5	bytes=8B4DF4;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0xc];inputs=EBP,0xfffffff4;results=ECX;flows=;fallthrough=00448273
instruction_reference	004481c5	FUN_004481c5	00448270	Stack[-0x10]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448273	00448278	UNCONDITIONAL_CALL	FUN_004481c5	bytes=E8783EFCFF;mnemonic=CALL;instruction=CALL 0x0040c0f0;inputs=ESP,0x4,0x448278;results=ESP;flows=0040c0f0;fallthrough=00448278
instruction_reference	004481c5	FUN_004481c5	00448273	0040c0f0	UNCONDITIONAL_CALL	FUN_0040c0f0	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448278	0044827b	FALL_THROUGH	FUN_004481c5	bytes=83F801;mnemonic=CMP;instruction=CMP EAX,0x1;inputs=EAX,0x0,0x1,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0044827b
instruction	004481c5	FUN_004481c5	0044827b	0044827d	CONDITIONAL_JUMP	FUN_004481c5	bytes=750C;mnemonic=JNZ;instruction=JNZ 0x00448289;inputs=ZF;results=;flows=00448289;fallthrough=0044827d
instruction_reference	004481c5	FUN_004481c5	0044827b	00448289	CONDITIONAL_JUMP	LAB_00448289	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044827d	0044827f	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=0044827f
instruction	004481c5	FUN_004481c5	0044827f	00448281	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=00448281
instruction	004481c5	FUN_004481c5	00448281	00448284	FALL_THROUGH	FUN_004481c5	bytes=8B4DDC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=ECX;flows=;fallthrough=00448284
instruction_reference	004481c5	FUN_004481c5	00448281	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448284	00448289	UNCONDITIONAL_CALL	FUN_004481c5	bytes=E8AF2B0000;mnemonic=CALL;instruction=CALL 0x0044ae38;inputs=ESP,0x4,0x448289;results=ESP;flows=0044ae38;fallthrough=00448289
instruction_reference	004481c5	FUN_004481c5	00448284	0044ae38	UNCONDITIONAL_CALL	FUN_0044ae38	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448289	0044828d	FALL_THROUGH	FUN_004481c5	bytes=837DE800;mnemonic=CMP;instruction=CMP dword ptr [EBP + -0x18],0x0;inputs=0x0,0x1,EBP,0xffffffe8,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0044828d
instruction_reference	004481c5	FUN_004481c5	00448289	Stack[-0x1c]	READ		operand_index=0;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	0044828d	0044828f	CONDITIONAL_JUMP	FUN_004481c5	bytes=7417;mnemonic=JZ;instruction=JZ 0x004482a6;inputs=ZF;results=;flows=004482a6;fallthrough=0044828f
instruction_reference	004481c5	FUN_004481c5	0044828d	004482a6	CONDITIONAL_JUMP	LAB_004482a6	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044828f	00448292	FALL_THROUGH	FUN_004481c5	bytes=8B4DE8;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x18];inputs=EBP,0xffffffe8;results=ECX;flows=;fallthrough=00448292
instruction_reference	004481c5	FUN_004481c5	0044828f	Stack[-0x1c]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	00448292	00448297	UNCONDITIONAL_CALL	FUN_004481c5	bytes=E8593EFCFF;mnemonic=CALL;instruction=CALL 0x0040c0f0;inputs=ESP,0x448297,0x4;results=ESP;flows=0040c0f0;fallthrough=00448297
instruction_reference	004481c5	FUN_004481c5	00448292	0040c0f0	UNCONDITIONAL_CALL	FUN_0040c0f0	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	00448297	0044829a	FALL_THROUGH	FUN_004481c5	bytes=83F801;mnemonic=CMP;instruction=CMP EAX,0x1;inputs=EAX,0x0,0x1,0xff;results=CF,PF,ZF,SF,OF;flows=;fallthrough=0044829a
instruction	004481c5	FUN_004481c5	0044829a	0044829c	CONDITIONAL_JUMP	FUN_004481c5	bytes=750A;mnemonic=JNZ;instruction=JNZ 0x004482a6;inputs=ZF;results=;flows=004482a6;fallthrough=0044829c
instruction_reference	004481c5	FUN_004481c5	0044829a	004482a6	CONDITIONAL_JUMP	LAB_004482a6	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	0044829c	0044829e	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=0044829e
instruction	004481c5	FUN_004481c5	0044829e	004482a1	FALL_THROUGH	FUN_004481c5	bytes=8B4DDC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=ECX;flows=;fallthrough=004482a1
instruction_reference	004481c5	FUN_004481c5	0044829e	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004482a1	004482a6	UNCONDITIONAL_CALL	FUN_004481c5	bytes=E8EA350000;mnemonic=CALL;instruction=CALL 0x0044b890;inputs=ESP,0x4482a6,0x4;results=ESP;flows=0044b890;fallthrough=004482a6
instruction_reference	004481c5	FUN_004481c5	004482a1	0044b890	UNCONDITIONAL_CALL	FUN_0044b890	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	004482a6	004482a9	FALL_THROUGH	FUN_004481c5	bytes=8B45DC;mnemonic=MOV;instruction=MOV EAX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EAX;flows=;fallthrough=004482a9
instruction_reference	004481c5	FUN_004481c5	004482a6	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004482a9	004482af	FALL_THROUGH	FUN_004481c5	bytes=8B883C870200;mnemonic=MOV;instruction=MOV ECX,dword ptr [EAX + 0x2873c];inputs=EAX,0x2873c;results=ECX;flows=;fallthrough=004482af
instruction	004481c5	FUN_004481c5	004482af	004482b9	FALL_THROUGH	FUN_004481c5	bytes=C7810004000003000000;mnemonic=MOV;instruction=MOV dword ptr [ECX + 0x400],0x3;inputs=0x400,0x3,ECX;results=;flows=;fallthrough=004482b9
instruction	004481c5	FUN_004481c5	004482b9	004482bb	FALL_THROUGH	FUN_004481c5	bytes=6A00;mnemonic=PUSH;instruction=PUSH 0x0;inputs=0x0,ESP,0x4;results=ESP;flows=;fallthrough=004482bb
instruction	004481c5	FUN_004481c5	004482bb	004482be	FALL_THROUGH	FUN_004481c5	bytes=8B4DDC;mnemonic=MOV;instruction=MOV ECX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=ECX;flows=;fallthrough=004482be
instruction_reference	004481c5	FUN_004481c5	004482bb	Stack[-0x28]	READ		operand_index=1;primary=true;source=ANALYSIS
instruction	004481c5	FUN_004481c5	004482be	004482c3	UNCONDITIONAL_CALL	FUN_004481c5	bytes=E8ACFCFFFF;mnemonic=CALL;instruction=CALL 0x00447f6f;inputs=ESP,0x4,0x4482c3;results=ESP;flows=00447f6f;fallthrough=004482c3
instruction_reference	004481c5	FUN_004481c5	004482be	00447f6f	UNCONDITIONAL_CALL	FUN_00447f6f	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	004482c3		UNCONDITIONAL_JUMP	FUN_004481c5	bytes=EB1D;mnemonic=JMP;instruction=JMP 0x004482e2;inputs=;results=;flows=004482e2;fallthrough=
instruction_reference	004481c5	FUN_004481c5	004482c3	004482e2	UNCONDITIONAL_JUMP	LAB_004482e2	operand_index=0;primary=true;source=DEFAULT
instruction	004481c5	FUN_004481c5	004482c5	004482c8	FALL_THROUGH	FUN_004481c5	bytes=8B55DC;mnemonic=MOV;instruction=MOV EDX,dword ptr [EBP + -0x24];inputs=0xffffffdc,EBP;results=EDX;flows=;fallthrough=004482c8
